Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12
10/12/2019,5:54 AM,23,16,74%,NNW,10mph,0mph,28.92in,0.0in,air,1:00 AM
10/12/2019,6:54 AM,22,15,75%,NNW,12mph,0mph,28.96in,0.0in,air,1:00 AM
10/12/2019,7:54 AM,20,11,68%,NNW,8mph,0mph,28.99in,0.0in,air,1:00 AM
10/12/2019,8:54 AM,22,12,66%,WNW,8mph,0mph,29.03in,0.0in,Cloudy,1:00 AM
10/12/2019,9:54 AM,23,14,68%,WNW,8mph,0mph,29.06in,0.0in,Cloudy,1:00 AM
10/12/2019,10:54 AM,23,13,65%,NW,10mph,0mph,29.08in,0.0in,air,1:00 AM
10/12/2019,11:54 AM,26,14,60%,NNW,13mph,0mph,29.08in,0.0in,Mostly Cloudy,1:00 AM
10/12/2019,12:54 PM,25,10,53%,WNW,14mph,0mph,29.07in,0.0in,air,1:00 AM
10/12/2019,1:54 PM,24,7,48%,NW,12mph,0mph,29.07in,0.0in,air,1:00 AM
10/12/2019,2:54 PM,25,7,46%,WNW,7mph,0mph,29.06in,0.0in,air,1:00 AM
10/12/2019,3:54 PM,24,7,48%,NW,8mph,0mph,29.07in,0.0in,air,1:00 AM
10/12/2019,4:54 PM,22,7,53%,WNW,5mph,0mph,29.07in,0.0in,air,1:00 AM
10/12/2019,5:54 PM,20,7,57%,CALM,0mph,0mph,29.07in,0.0in,air,1:00 AM
10/12/2019,6:54 PM,17,9,71%,S,6mph,0mph,29.05in,0.0in,air,1:00 AM
10/12/2019,7:54 PM,17,7,65%,S,8mph,0mph,29.05in,0.0in,air,1:00 AM
10/12/2019,8:54 PM,15,8,74%,S,8mph,0mph,29.03in,0.0in,air,1:00 AM
10/12/2019,9:54 PM,18,10,71%,S,9mph,0mph,29.01in,0.0in,air,1:00 AM
10/12/2019,10:54 PM,24,12,60%,SSW,16mph,0mph,28.99in,0.0in,air,1:00 AM
10/12/2019,11:54 PM,26,12,55%,SSW,17mph,0mph,28.98in,0.0in,Cloudy,1:00 AM
11/12/2019,12:54 AM,25,13,60%,SW,15mph,0mph,28.98in,0.0in,air,###############################################################################################################################################################################################################################################################
11/12/2019,1:54 AM,25,14,63%,SW,14mph,0mph,28.96in,0.0in,air,1:00 AM
11/12/2019,2:54 AM,27,17,66%,WSW,14mph,0mph,28.95in,0.0in,air,1:00 AM
11/12/2019,3:54 AM,28,18,66%,WSW,15mph,0mph,28.96in,0.0in,air,1:00 AM
11/12/2019,4:54 AM,27,18,69%,SW,3mph,0mph,28.98in,0.0in,air,1:00 AM
11/12/2019,5:54 AM,23,17,78%,CALM,0mph,0mph,29.02in,0.0in,air,1:00 AM
11/12/2019,6:54 AM,20,15,81%,CALM,0mph,0mph,29.04in,0.0in,air,1:00 AM
11/12/2019,7:54 AM,22,17,82%,N,12mph,0mph,29.07in,0.0in,air,1:00 AM
11/12/2019,8:54 AM,24,18,77%,NNE,12mph,0mph,29.10in,0.0in,air,1:00 AM
11/12/2019,9:54 AM,25,16,69%,NE,12mph,0mph,29.12in,0.0in,air,1:00 AM
11/12/2019,10:54 AM,27,17,66%,NE,12mph,0mph,29.13in,0.0in,air,1:00 AM
11/12/2019,11:54 AM,30,18,61%,ENE,9mph,0mph,29.11in,0.0in,air,1:00 AM
11/12/2019,12:54 PM,33,19,56%,ESE,8mph,0mph,29.07in,0.0in,air,1:00 AM
11/12/2019,1:54 PM,35,20,54%,ESE,12mph,0mph,29.05in,0.0in,air,1:00 AM
11/12/2019,2:54 PM,35,21,57%,ESE,13mph,0mph,29.01in,0.0in,air,1:00 AM
11/12/2019,3:54 PM,36,22,57%,ESE,13mph,0mph,29.00in,0.0in,air,1:00 AM
11/12/2019,4:54 PM,33,22,64%,ESE,9mph,0mph,28.97in,0.0in,air,1:00 AM
11/12/2019,5:54 PM,32,22,66%,E,8mph,0mph,28.95in,0.0in,air,1:00 AM
11/12/2019,6:54 PM,31,22,69%,ESE,7mph,0mph,28.92in,0.0in,air,1:00 AM
11/12/2019,7:54 PM,30,22,72%,ESE,8mph,0mph,28.90in,0.0in,air,1:00 AM
11/12/2019,8:54 PM,32,22,66%,SE,8mph,0mph,28.86in,0.0in,air,1:00 AM
11/12/2019,9:54 PM,31,21,67%,SSE,9mph,0mph,28.82in,0.0in,air,1:00 AM
11/12/2019,10:54 PM,27,20,75%,S,9mph,0mph,28.80in,0.0in,air,1:00 AM
11/12/2019,11:54 PM,34,25,70%,S,9mph,0mph,28.77in,0.0in,air,1:00 AM
12/12/2019,12:54 AM,37,27,67%,S,13mph,0mph,28.74in,0.0in,air,###############################################################################################################################################################################################################################################################
12/12/2019,1:54 AM,33,26,75%,S,7mph,0mph,28.74in,0.0in,air,1:00 AM
12/12/2019,2:54 AM,32,26,79%,S,8mph,0mph,28.73in,0.0in,air,1:00 AM
12/12/2019,3:54 AM,35,29,78%,S,9mph,0mph,28.71in,0.0in,air,1:00 AM
12/12/2019,4:54 AM,39,31,73%,SSW,13mph,0mph,28.70in,0.0in,air,1:00 AM
12/12/2019,5:54 AM,39,32,76%,SSW,12mph,0mph,28.71in,0.0in,air,1:00 AM
12/12/2019,6:54 AM,36,31,82%,SSW,7mph,0mph,28.72in,0.0in,air,1:00 AM
12/12/2019,7:54 AM,35,31,85%,WSW,3mph,0mph,28.75in,0.0in,air,1:00 AM
12/12/2019,8:54 AM,36,31,82%,W,5mph,0mph,28.77in,0.0in,air,1:00 AM
12/12/2019,9:54 AM,37,27,67%,NNW,10mph,0mph,28.80in,0.0in,air,1:00 AM
12/12/2019,10:54 AM,39,27,62%,N,6mph,0mph,28.81in,0.0in,air,1:00 AM
12/12/2019,11:54 AM,41,27,57%,N,9mph,0mph,28.80in,0.0in,air,1:00 AM
12/12/2019,12:54 PM,42,27,55%,NNW,7mph,0mph,28.77in,0.0in,air,1:00 AM
12/12/2019,1:54 PM,42,27,55%,N,9mph,0mph,28.77in,0.0in,air,1:00 AM
12/12/2019,2:54 PM,42,27,55%,N,7mph,0mph,28.76in,0.0in,air,1:00 AM
12/12/2019,3:54 PM,39,26,60%,N,8mph,0mph,28.77in,0.0in,air,1:00 AM
12/12/2019,4:54 PM,33,24,70%,NE,7mph,0mph,28.78in,0.0in,air,1:00 AM
12/12/2019,5:54 PM,28,23,81%,NNE,7mph,0mph,28.80in,0.0in,air,1:00 AM
12/12/2019,6:54 PM,27,22,81%,ENE,6mph,0mph,28.78in,0.0in,air,1:00 AM
12/12/2019,7:54 PM,24,22,91%,NNE,7mph,0mph,28.78in,0.0in,air,1:00 AM
12/12/2019,8:54 PM,22,19,89%,NNE,5mph,0mph,28.78in,0.0in,air,1:00 AM
12/12/2019,9:54 PM,26,22,84%,ENE,8mph,0mph,28.77in,0.0in,Mostly Cloudy,1:00 AM
12/12/2019,10:54 PM,25,23,92%,NNE,7mph,0mph,28.77in,0.0in,Cloudy,1:00 AM
12/12/2019,11:54 PM,25,23,92%,E,5mph,0mph,28.76in,0.0in,Cloudy,1:00 AM
13/12/2019,12:54 AM,25,23,92%,E,6mph,0mph,28.72in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
13/12/2019,1:54 AM,23,20,88%,E,5mph,0mph,28.71in,0.0in,air,1:00 AM
13/12/2019,2:54 AM,23,20,88%,CALM,0mph,0mph,28.69in,0.0in,air,1:00 AM
13/12/2019,3:54 AM,24,20,84%,ESE,6mph,0mph,28.66in,0.0in,Cloudy,1:00 AM
13/12/2019,4:54 AM,25,21,85%,SE,5mph,0mph,28.64in,0.0in,Cloudy,1:00 AM
13/12/2019,5:54 AM,25,21,85%,CALM,0mph,0mph,28.63in,0.0in,Cloudy,1:00 AM
13/12/2019,6:54 AM,25,22,88%,N,9mph,0mph,28.65in,0.0in,Cloudy,1:00 AM
13/12/2019,7:54 AM,26,22,84%,ESE,5mph,0mph,28.63in,0.0in,Cloudy,1:00 AM
13/12/2019,8:54 AM,28,23,81%,NNW,5mph,0mph,28.63in,0.0in,Cloudy,1:00 AM
13/12/2019,9:54 AM,31,24,76%,CALM,0mph,0mph,28.62in,0.0in,Haze,1:00 AM
13/12/2019,10:54 AM,34,26,73%,SSE,7mph,0mph,28.60in,0.0in,Haze,1:00 AM
13/12/2019,11:54 AM,37,27,67%,N,3mph,0mph,28.59in,0.0in,air,1:00 AM
13/12/2019,12:54 PM,41,29,62%,NW,5mph,0mph,28.56in,0.0in,air,1:00 AM
13/12/2019,1:54 PM,43,29,58%,VAR,3mph,0mph,28.54in,0.0in,air,1:00 AM
13/12/2019,2:54 PM,42,29,60%,N,6mph,0mph,28.53in,0.0in,air,1:00 AM
13/12/2019,3:54 PM,41,29,62%,N,8mph,0mph,28.55in,0.0in,air,1:00 AM
13/12/2019,4:54 PM,38,29,70%,N,9mph,0mph,28.56in,0.0in,air,1:00 AM
13/12/2019,5:54 PM,38,30,73%,NNW,6mph,0mph,28.60in,0.0in,air,1:00 AM
13/12/2019,6:54 PM,37,29,73%,NNW,6mph,0mph,28.61in,0.0in,Cloudy,1:00 AM
13/12/2019,7:54 PM,32,27,82%,N,5mph,0mph,28.62in,0.0in,Partly Cloudy,1:00 AM
13/12/2019,8:54 PM,30,25,82%,N,7mph,0mph,28.64in,0.0in,Haze,1:00 AM
13/12/2019,9:54 PM,33,28,82%,N,17mph,28mph,28.66in,0.0in,Cloudy,1:00 AM
13/12/2019,10:54 PM,32,26,79%,N,18mph,29mph,28.67in,0.0in,Cloudy,1:00 AM
13/12/2019,11:54 PM,32,26,79%,N,14mph,0mph,28.69in,0.0in,Cloudy,1:00 AM
14/12/2019,12:54 AM,32,26,79%,N,15mph,0mph,28.69in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
14/12/2019,1:54 AM,32,24,73%,NNW,21mph,30mph,28.68in,0.0in,Cloudy / Windy,1:00 AM
14/12/2019,2:54 AM,30,22,72%,NNW,15mph,0mph,28.69in,0.0in,Cloudy,1:00 AM
14/12/2019,3:54 AM,28,21,75%,N,17mph,0mph,28.70in,0.0in,Cloudy,1:00 AM
14/12/2019,4:54 AM,27,20,75%,N,18mph,0mph,28.71in,0.0in,Cloudy,1:00 AM
14/12/2019,5:54 AM,24,16,71%,NNW,12mph,22mph,28.72in,0.0in,Cloudy,1:00 AM
14/12/2019,6:54 AM,22,15,75%,NNW,14mph,0mph,28.72in,0.0in,Cloudy,1:00 AM
14/12/2019,7:54 AM,19,12,74%,NNE,12mph,0mph,28.75in,0.0in,Cloudy,1:00 AM
14/12/2019,8:54 AM,19,12,74%,NNE,12mph,0mph,28.76in,0.0in,Cloudy,1:00 AM
14/12/2019,9:54 AM,20,12,71%,N,9mph,0mph,28.77in,0.0in,Cloudy,1:00 AM
14/12/2019,10:54 AM,23,13,65%,N,13mph,0mph,28.77in,0.0in,Mostly Cloudy,1:00 AM
14/12/2019,11:54 AM,23,12,63%,NNW,8mph,0mph,28.77in,0.0in,Mostly Cloudy,1:00 AM
14/12/2019,12:54 PM,26,12,55%,WNW,8mph,0mph,28.75in,0.0in,Partly Cloudy,1:00 AM
14/12/2019,1:54 PM,27,11,51%,NNW,8mph,0mph,28.73in,0.0in,air,1:00 AM
14/12/2019,2:54 PM,27,11,51%,N,10mph,0mph,28.72in,0.0in,air,1:00 AM
14/12/2019,3:54 PM,26,11,53%,NNW,12mph,0mph,28.73in,0.0in,air,1:00 AM
14/12/2019,4:54 PM,23,11,60%,N,8mph,0mph,28.73in,0.0in,air,1:00 AM
14/12/2019,5:54 PM,23,11,60%,NE,10mph,0mph,28.73in,0.0in,Mostly Cloudy,1:00 AM
14/12/2019,6:54 PM,22,11,63%,NE,10mph,0mph,28.74in,0.0in,Cloudy,1:00 AM
14/12/2019,7:54 PM,21,11,65%,NNE,9mph,0mph,28.75in,0.0in,Cloudy,1:00 AM
14/12/2019,8:54 PM,21,11,65%,NE,7mph,0mph,28.76in,0.0in,Cloudy,1:00 AM
14/12/2019,9:54 PM,20,10,65%,NNE,8mph,0mph,28.77in,0.0in,Cloudy,1:00 AM
14/12/2019,10:54 PM,20,11,68%,NE,8mph,0mph,28.77in,0.0in,Cloudy,1:00 AM
14/12/2019,11:54 PM,19,10,68%,NNE,10mph,0mph,28.77in,0.0in,Cloudy,1:00 AM
15/12/2019,12:54 AM,18,9,68%,NNE,7mph,0mph,28.77in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
15/12/2019,1:54 AM,18,10,71%,NE,6mph,0mph,28.78in,0.0in,Cloudy,1:00 AM
15/12/2019,2:54 AM,18,10,71%,NE,8mph,0mph,28.78in,0.0in,Cloudy,1:00 AM
15/12/2019,3:54 AM,18,11,74%,NE,8mph,0mph,28.76in,0.0in,Cloudy,1:00 AM
15/12/2019,4:54 AM,18,11,74%,NE,9mph,0mph,28.76in,0.0in,Cloudy,1:00 AM
15/12/2019,5:54 AM,18,12,78%,NE,5mph,0mph,28.80in,0.0in,Light Snow,1:00 AM
15/12/2019,6:54 AM,17,13,84%,NE,8mph,0mph,28.80in,0.0in,Light Snow,1:00 AM
15/12/2019,7:54 AM,17,13,84%,NE,7mph,0mph,28.78in,0.0in,Light Snow,1:00 AM
15/12/2019,8:54 AM,18,13,81%,ENE,6mph,0mph,28.78in,0.0in,Light Snow,1:00 AM
15/12/2019,9:54 AM,19,14,81%,NE,8mph,0mph,28.80in,0.0in,Light Snow,1:00 AM
15/12/2019,10:54 AM,19,14,81%,NE,6mph,0mph,28.80in,0.0in,Light Snow,1:00 AM
15/12/2019,11:54 AM,19,14,81%,E,3mph,0mph,28.79in,0.0in,Light Snow,1:00 AM
15/12/2019,12:54 PM,20,14,78%,ENE,5mph,0mph,28.77in,0.0in,Light Snow,1:00 AM
15/12/2019,1:54 PM,20,15,81%,E,5mph,0mph,28.75in,0.0in,Haze,1:00 AM
15/12/2019,2:54 PM,20,15,81%,ENE,3mph,0mph,28.75in,0.0in,Cloudy,1:00 AM
15/12/2019,4:54 PM,20,16,85%,NNE,6mph,0mph,28.79in,0.0in,Cloudy,2:00 AM
15/12/2019,5:54 PM,20,16,85%,NNE,3mph,0mph,28.82in,0.0in,Cloudy,1:00 AM
15/12/2019,6:54 PM,20,16,85%,NNE,3mph,0mph,28.83in,0.0in,Cloudy,1:00 AM
15/12/2019,7:54 PM,20,16,85%,NNE,3mph,0mph,28.84in,0.0in,Cloudy,1:00 AM
15/12/2019,8:54 PM,20,17,89%,CALM,0mph,0mph,28.84in,0.0in,Cloudy,1:00 AM
15/12/2019,9:54 PM,21,17,85%,CALM,0mph,0mph,28.84in,0.0in,Cloudy,1:00 AM
15/12/2019,10:54 PM,20,16,85%,WNW,5mph,0mph,28.86in,0.0in,Cloudy,1:00 AM
15/12/2019,11:54 PM,20,16,85%,NW,3mph,0mph,28.86in,0.0in,Cloudy,1:00 AM
16/12/2019,12:54 AM,20,17,89%,N,5mph,0mph,28.83in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
16/12/2019,1:54 AM,20,16,85%,N,8mph,0mph,28.82in,0.0in,Cloudy,1:00 AM
16/12/2019,2:54 AM,20,16,85%,SE,3mph,0mph,28.90in,0.0in,Cloudy,1:00 AM
16/12/2019,3:54 AM,20,16,85%,CALM,0mph,0mph,28.91in,0.0in,Cloudy,1:00 AM
16/12/2019,4:54 AM,20,16,85%,WNW,6mph,0mph,28.90in,0.0in,Cloudy,1:00 AM
16/12/2019,5:54 AM,20,16,85%,W,3mph,0mph,28.91in,0.0in,Cloudy,1:00 AM
16/12/2019,6:54 AM,20,16,85%,CALM,0mph,0mph,28.92in,0.0in,Cloudy,1:00 AM
16/12/2019,7:54 AM,20,16,85%,NNW,5mph,0mph,28.94in,0.0in,Cloudy,1:00 AM
16/12/2019,8:54 AM,20,17,89%,N,3mph,0mph,28.94in,0.0in,Cloudy,1:00 AM
16/12/2019,9:54 AM,21,18,88%,NNW,5mph,0mph,28.94in,0.0in,Light Snow,1:00 AM
16/12/2019,10:54 AM,22,18,85%,NW,5mph,0mph,28.96in,0.0in,Cloudy,1:00 AM
16/12/2019,11:54 AM,23,19,85%,N,3mph,0mph,28.94in,0.0in,Cloudy,1:00 AM
16/12/2019,12:54 PM,24,19,81%,N,5mph,0mph,28.94in,0.0in,Haze,1:00 AM
16/12/2019,1:54 PM,25,20,81%,CALM,0mph,0mph,28.94in,0.0in,Haze,1:00 AM
16/12/2019,2:54 PM,26,21,81%,CALM,0mph,0mph,28.94in,0.0in,Mostly Cloudy,1:00 AM
16/12/2019,3:54 PM,27,20,75%,CALM,0mph,0mph,28.95in,0.0in,Partly Cloudy,1:00 AM
16/12/2019,4:54 PM,25,20,81%,CALM,0mph,0mph,28.97in,0.0in,air,1:00 AM
16/12/2019,5:54 PM,23,19,85%,WNW,5mph,0mph,28.98in,0.0in,Partly Cloudy,1:00 AM
16/12/2019,7:54 PM,16,13,88%,CALM,0mph,0mph,28.99in,0.0in,air,2:00 AM
16/12/2019,8:54 PM,11,8,88%,N,5mph,0mph,28.99in,0.0in,air,1:00 AM
16/12/2019,9:54 PM,14,12,92%,NNW,6mph,0mph,29.00in,0.0in,Cloudy,1:00 AM
16/12/2019,11:54 PM,14,12,92%,CALM,0mph,0mph,29.00in,0.0in,og,2:00 AM
17/12/2019,12:54 AM,11,8,88%,S,5mph,0mph,28.98in,0.0in,og,###############################################################################################################################################################################################################################################################
17/12/2019,1:54 AM,11,7,84%,S,3mph,0mph,28.98in,0.0in,Mostly Cloudy,1:00 AM
17/12/2019,2:54 AM,11,6,81%,CALM,0mph,0mph,29.00in,0.0in,Haze,1:00 AM
17/12/2019,3:54 AM,10,7,87%,SSE,5mph,0mph,28.99in,0.0in,air,1:00 AM
17/12/2019,4:54 AM,11,6,81%,CALM,0mph,0mph,28.98in,0.0in,air,1:00 AM
17/12/2019,5:54 AM,11,6,81%,CALM,0mph,0mph,28.99in,0.0in,air,1:00 AM
17/12/2019,6:54 AM,10,5,80%,W,3mph,0mph,28.99in,0.0in,air,1:00 AM
17/12/2019,7:54 AM,17,13,84%,W,6mph,0mph,28.99in,0.0in,air,1:00 AM
17/12/2019,8:54 AM,20,16,85%,W,7mph,0mph,29.01in,0.0in,air,1:00 AM
17/12/2019,9:54 AM,24,19,81%,W,6mph,0mph,29.02in,0.0in,air,1:00 AM
17/12/2019,10:54 AM,30,20,66%,WSW,5mph,0mph,29.01in,0.0in,air,1:00 AM
17/12/2019,11:54 AM,32,20,61%,W,10mph,0mph,28.98in,0.0in,air,1:00 AM
17/12/2019,12:54 PM,34,22,61%,WSW,8mph,0mph,28.95in,0.0in,air,1:00 AM
17/12/2019,1:54 PM,36,23,59%,WSW,10mph,0mph,28.94in,0.0in,air,1:00 AM
17/12/2019,2:54 PM,35,22,59%,WSW,12mph,0mph,28.94in,0.0in,air,1:00 AM
17/12/2019,3:54 PM,34,22,61%,WSW,12mph,0mph,28.94in,0.0in,air,1:00 AM
17/12/2019,4:54 PM,32,21,64%,WSW,6mph,0mph,28.94in,0.0in,air,1:00 AM
17/12/2019,5:54 PM,28,21,75%,WSW,7mph,0mph,28.95in,0.0in,air,1:00 AM
17/12/2019,6:54 PM,28,20,72%,W,5mph,0mph,28.96in,0.0in,air,1:00 AM
17/12/2019,7:54 PM,24,18,77%,CALM,0mph,0mph,28.97in,0.0in,air,1:00 AM
17/12/2019,8:54 PM,22,18,85%,CALM,0mph,0mph,28.99in,0.0in,air,1:00 AM
17/12/2019,9:54 PM,21,16,81%,CALM,0mph,0mph,28.99in,0.0in,air,1:00 AM
17/12/2019,10:54 PM,19,16,88%,CALM,0mph,0mph,29.00in,0.0in,air,1:00 AM
17/12/2019,11:54 PM,16,14,92%,CALM,0mph,0mph,29.00in,0.0in,air,1:00 AM
18/12/2019,12:54 AM,16,12,84%,CALM,0mph,0mph,28.99in,0.0in,air,###############################################################################################################################################################################################################################################################
18/12/2019,1:54 AM,14,11,88%,N,7mph,0mph,29.00in,0.0in,air,1:00 AM
18/12/2019,2:54 AM,14,10,84%,CALM,0mph,0mph,29.01in,0.0in,air,1:00 AM
18/12/2019,3:54 AM,15,11,84%,CALM,0mph,0mph,29.00in,0.0in,air,1:00 AM
18/12/2019,4:54 AM,15,11,84%,CALM,0mph,0mph,28.99in,0.0in,air,1:00 AM
18/12/2019,5:54 AM,12,9,88%,SSW,3mph,0mph,28.99in,0.0in,air,1:00 AM
18/12/2019,6:54 AM,15,11,84%,S,3mph,0mph,28.99in,0.0in,air,1:00 AM
18/12/2019,7:54 AM,13,9,84%,S,7mph,0mph,28.98in,0.0in,air,1:00 AM
18/12/2019,8:54 AM,18,15,88%,S,5mph,0mph,28.99in,0.0in,air,1:00 AM
18/12/2019,9:54 AM,23,19,85%,S,9mph,0mph,28.98in,0.0in,air,1:00 AM
18/12/2019,10:54 AM,32,23,69%,S,13mph,0mph,28.97in,0.0in,air,1:00 AM
18/12/2019,11:54 AM,36,24,62%,SSW,12mph,0mph,28.94in,0.0in,air,1:00 AM
18/12/2019,12:54 PM,39,25,57%,S,15mph,0mph,28.90in,0.0in,air,1:00 AM
18/12/2019,1:54 PM,40,26,58%,SSW,14mph,0mph,28.87in,0.0in,air,1:00 AM
18/12/2019,2:54 PM,43,27,53%,S,12mph,0mph,28.85in,0.0in,air,1:00 AM
18/12/2019,3:54 PM,43,27,53%,S,13mph,0mph,28.84in,0.0in,air,1:00 AM
18/12/2019,4:54 PM,37,26,65%,S,9mph,0mph,28.85in,0.0in,air,1:00 AM
18/12/2019,5:54 PM,34,25,70%,SSW,5mph,0mph,28.86in,0.0in,air,1:00 AM
18/12/2019,6:54 PM,30,24,79%,S,6mph,0mph,28.86in,0.0in,air,1:00 AM
18/12/2019,7:54 PM,29,23,78%,S,7mph,0mph,28.86in,0.0in,air,1:00 AM
18/12/2019,8:54 PM,32,24,73%,SSW,7mph,0mph,28.85in,0.0in,air,1:00 AM
18/12/2019,9:54 PM,29,22,75%,SSW,5mph,0mph,28.84in,0.0in,air,1:00 AM
18/12/2019,10:54 PM,27,22,81%,S,6mph,0mph,28.84in,0.0in,air,1:00 AM
18/12/2019,11:54 PM,25,20,81%,S,6mph,0mph,28.84in,0.0in,air,1:00 AM
19/12/2019,12:54 AM,26,21,81%,SSW,6mph,0mph,28.83in,0.0in,air,###############################################################################################################################################################################################################################################################
19/12/2019,1:54 AM,23,19,85%,CALM,0mph,0mph,28.84in,0.0in,air,1:00 AM
19/12/2019,2:54 AM,22,18,85%,CALM,0mph,0mph,28.84in,0.0in,air,1:00 AM
19/12/2019,3:54 AM,22,17,82%,CALM,0mph,0mph,28.83in,0.0in,air,1:00 AM
19/12/2019,4:54 AM,26,20,78%,SSE,3mph,0mph,28.82in,0.0in,air,1:00 AM
19/12/2019,5:54 AM,22,18,85%,S,5mph,0mph,28.82in,0.0in,air,1:00 AM
19/12/2019,6:54 AM,25,19,78%,CALM,0mph,0mph,28.82in,0.0in,air,1:00 AM
19/12/2019,7:54 AM,21,17,85%,SSE,6mph,0mph,28.82in,0.0in,air,1:00 AM
19/12/2019,8:54 AM,27,22,81%,ESE,3mph,0mph,28.84in,0.0in,air,1:00 AM
19/12/2019,9:54 AM,31,24,76%,SSE,5mph,0mph,28.85in,0.0in,air,1:00 AM
19/12/2019,10:54 AM,39,23,53%,SSW,8mph,0mph,28.85in,0.0in,air,1:00 AM
19/12/2019,11:54 AM,44,23,43%,S,9mph,0mph,28.82in,0.0in,air,1:00 AM
19/12/2019,12:54 PM,47,25,42%,S,10mph,0mph,28.79in,0.0in,air,1:00 AM
19/12/2019,1:54 PM,50,25,38%,S,12mph,0mph,28.78in,0.0in,air,1:00 AM
19/12/2019,2:54 PM,51,23,33%,S,12mph,0mph,28.77in,0.0in,air,1:00 AM
19/12/2019,3:54 PM,47,22,37%,S,16mph,0mph,28.76in,0.0in,air,1:00 AM
19/12/2019,4:54 PM,39,22,50%,S,14mph,0mph,28.78in,0.0in,air,1:00 AM
19/12/2019,5:54 PM,35,21,57%,S,9mph,0mph,28.79in,0.0in,air,1:00 AM
19/12/2019,6:54 PM,33,21,61%,S,9mph,0mph,28.80in,0.0in,air,1:00 AM
19/12/2019,7:54 PM,37,23,57%,S,12mph,0mph,28.81in,0.0in,air,1:00 AM
19/12/2019,8:54 PM,36,23,59%,S,10mph,0mph,28.82in,0.0in,air,1:00 AM
19/12/2019,9:54 PM,34,22,61%,S,7mph,0mph,28.84in,0.0in,air,1:00 AM
19/12/2019,10:54 PM,36,23,59%,S,10mph,0mph,28.85in,0.0in,air,1:00 AM
19/12/2019,11:54 PM,34,20,56%,SSE,8mph,0mph,28.86in,0.0in,air,1:00 AM
20/12/2019,12:54 AM,32,20,61%,SSE,8mph,0mph,28.86in,0.0in,air,###############################################################################################################################################################################################################################################################
20/12/2019,1:54 AM,31,20,64%,SSE,9mph,0mph,28.86in,0.0in,air,1:00 AM
20/12/2019,2:54 AM,29,19,67%,S,8mph,0mph,28.87in,0.0in,air,1:00 AM
20/12/2019,3:54 AM,30,20,66%,S,9mph,0mph,28.86in,0.0in,air,1:00 AM
20/12/2019,4:54 AM,30,20,66%,S,7mph,0mph,28.87in,0.0in,air,1:00 AM
20/12/2019,5:54 AM,31,20,64%,S,6mph,0mph,28.87in,0.0in,air,1:00 AM
20/12/2019,6:54 AM,32,21,64%,SE,5mph,0mph,28.89in,0.0in,air,1:00 AM
20/12/2019,7:54 AM,31,21,67%,CALM,0mph,0mph,28.91in,0.0in,air,1:00 AM
20/12/2019,8:54 AM,27,20,75%,N,3mph,0mph,28.93in,0.0in,air,1:00 AM
20/12/2019,9:54 AM,35,23,61%,CALM,0mph,0mph,28.94in,0.0in,air,1:00 AM
20/12/2019,10:54 AM,42,24,49%,SSW,9mph,0mph,28.94in,0.0in,air,1:00 AM
20/12/2019,11:54 AM,45,23,42%,SW,7mph,0mph,28.94in,0.0in,air,1:00 AM
20/12/2019,12:54 PM,47,22,37%,SSW,5mph,0mph,28.92in,0.0in,air,1:00 AM
20/12/2019,1:54 PM,48,23,37%,W,6mph,0mph,28.92in,0.0in,air,1:00 AM
20/12/2019,2:54 PM,48,23,37%,W,5mph,0mph,28.93in,0.0in,air,1:00 AM
20/12/2019,3:54 PM,47,23,39%,W,7mph,0mph,28.94in,0.0in,air,1:00 AM
20/12/2019,4:54 PM,45,23,42%,W,3mph,0mph,28.95in,0.0in,air,1:00 AM
20/12/2019,5:54 PM,32,20,61%,CALM,0mph,0mph,28.97in,0.0in,air,1:00 AM
20/12/2019,6:54 PM,29,21,72%,CALM,0mph,0mph,28.98in,0.0in,air,1:00 AM
20/12/2019,7:54 PM,27,19,72%,NNW,5mph,0mph,29.00in,0.0in,air,1:00 AM
20/12/2019,8:54 PM,25,18,75%,CALM,0mph,0mph,29.00in,0.0in,air,1:00 AM
20/12/2019,9:54 PM,23,19,85%,CALM,0mph,0mph,29.00in,0.0in,air,1:00 AM
20/12/2019,10:54 PM,22,17,82%,CALM,0mph,0mph,29.00in,0.0in,air,1:00 AM
20/12/2019,11:54 PM,22,16,78%,N,6mph,0mph,29.01in,0.0in,air,1:00 AM
21/12/2019,12:54 AM,19,15,85%,CALM,0mph,0mph,29.00in,0.0in,air,###############################################################################################################################################################################################################################################################
21/12/2019,1:54 AM,21,16,81%,S,3mph,0mph,29.00in,0.0in,air,1:00 AM
21/12/2019,2:54 AM,22,17,82%,CALM,0mph,0mph,29.00in,0.0in,air,1:00 AM
21/12/2019,3:54 AM,19,16,88%,CALM,0mph,0mph,28.99in,0.0in,air,1:00 AM
21/12/2019,4:54 AM,18,15,88%,SE,3mph,0mph,28.98in,0.0in,air,1:00 AM
21/12/2019,5:54 AM,19,16,88%,CALM,0mph,0mph,29.00in,0.0in,air,1:00 AM
